area,circuity_avg,city,edge_density_km,edge_length_avg,edge_length_total,geoid,k_avg,m,n,nhood,node_density_km,self_loop_proportion,state,street_density_km,street_length_avg,street_length_total,street_segments_count,streets_per_intersection_avg,streets_per_intersection_counts,streets_per_intersection_proportion,time
3301151.3249436547,1.084584787619419,Mobile,21663.39831505168,118.20521661242145,71514.15605051498,0150000,5.377777777777778,605,225,Gorgas,68.15803877268195,0.02975206611570248,AL,11069.445266187702,116.37552199639109,36541.9139068668,314,2.848888888888889,"{0: 0, 1: 29, 2: 2, 3: 168, 4: 26}","{0: 0.0, 1: 0.1288888888888889, 2: 0.008888888888888889, 3: 0.7466666666666667, 4: 0.11555555555555555}",0.07345294952392578
1225834.822376959,1.1214655535437812,Mobile,14255.29793043971,95.4898393797333,17474.640606491193,0150000,4.575,183,80,Greenmound,65.26164744192512,0.03278688524590164,AL,7494.63959798389,96.70726526709373,9187.190200373905,95,2.5,"{0: 0, 1: 13, 2: 19, 3: 44, 4: 3, 5: 1}","{0: 0.0, 1: 0.1625, 2: 0.2375, 3: 0.55, 4: 0.0375, 5: 0.0125}",0.03368854522705078
1901344.2570069246,1.1174553163142344,Mobile,27564.851013131447,86.20110389649504,52410.27116906898,0150000,4.8063241106719365,608,253,Greenwich Hills,133.0637516418357,0.013157894736842105,AL,14563.233252983799,85.99291897209011,27689.719909013016,322,2.7905138339920947,"{0: 0, 1: 41, 2: 0, 3: 183, 4: 29}","{0: 0.0, 1: 0.16205533596837945, 2: 0.0, 3: 0.7233201581027668, 4: 0.11462450592885376}",0.06955885887145996
5937729.492559453,1.0326147125490994,Mobile,5595.748258595564,169.52060953061775,33226.03946800108,0150000,4.083333333333333,196,96,Grove Hill,16.167796145024333,0.0,AL,2797.8741292974423,169.5206095305972,16613.019733998524,98,2.3125,"{0: 0, 1: 36, 2: 0, 3: 54, 4: 6}","{0: 0.0, 1: 0.375, 2: 0.0, 3: 0.5625, 4: 0.0625}",0.03401494026184082
6453694.280020417,1.1171702361843494,Mobile,2081.997251828112,223.94289591902188,13436.573755141313,0150000,3.4285714285714284,60,35,Hamilton,5.4232503867365205,0.0,AL,1040.9986259142056,223.94289591905408,6718.286877571622,30,2.057142857142857,"{0: 0, 1: 17, 2: 0, 3: 17, 4: 1}","{0: 0.0, 1: 0.4857142857142857, 2: 0.0, 3: 0.4857142857142857, 4: 0.02857142857142857}",0.011029481887817383
1124929.120049863,1.0325390174087161,Mobile,26092.015025780245,107.12287409955755,29351.667503278768,0150000,5.320388349514563,274,103,Hannon Park,91.56132432186882,0.010948905109489052,AL,13802.317158245942,108.57782164667643,15526.62849547473,143,3.1067961165048543,"{0: 0, 1: 5, 2: 0, 3: 77, 4: 21}","{0: 0.0, 1: 0.04854368932038835, 2: 0.0, 3: 0.7475728155339806, 4: 0.20388349514563106}",0.06458806991577148
2153329.115952859,1.1978902159971339,Mobile,12134.767819680195,148.46675489457476,26130.14886144516,0150000,4.240963855421687,176,83,Happy Hill,38.54496713256584,0.005681818181818182,AL,6824.342819736631,138.63260463191247,14695.056090982722,106,2.8674698795180724,"{0: 0, 1: 13, 2: 0, 3: 55, 4: 15}","{0: 0.0, 1: 0.1566265060240964, 2: 0.0, 3: 0.6626506024096386, 4: 0.18072289156626506}",0.036264657974243164
1299830.6648481297,1.108114772531152,Mobile,15276.327710225927,84.4963370383867,19856.639204020874,0150000,4.15929203539823,235,113,Highland,86.93440080766425,0.0,AL,8370.13408366058,80.59079222838905,10879.756950832521,135,2.8053097345132745,"{0: 0, 1: 22, 2: 0, 3: 70, 4: 20, 5: 1}","{0: 0.0, 1: 0.19469026548672566, 2: 0.0, 3: 0.6194690265486725, 4: 0.17699115044247787, 5: 0.008849557522123894}",0.08481240272521973
3175797.967910812,1.1142676120143824,Mobile,15666.003270292615,128.22696224505003,49752.061351079414,0150000,4.790123456790123,388,162,Hillsdale,51.010801580231245,0.015463917525773196,AL,8128.072445266282,129.71415052617346,25813.11595470852,199,2.728395061728395,"{0: 0, 1: 28, 2: 0, 3: 122, 4: 12}","{0: 0.0, 1: 0.1728395061728395, 2: 0.0, 3: 0.7530864197530864, 4: 0.07407407407407407}",0.05948019027709961
4206363.67276563,1.091664146165855,Mobile,12145.818710497353,115.58762579147773,51089.73059983316,0150000,4.510204081632653,442,196,Hillview,46.59606616256566,0.013574660633484163,AL,6341.076021223459,118.54609698630924,26672.87182191958,225,2.4642857142857144,"{0: 0, 1: 60, 2: 0, 3: 121, 4: 15}","{0: 0.0, 1: 0.30612244897959184, 2: 0.0, 3: 0.6173469387755102, 4: 0.07653061224489796}",0.04939460754394531
4564655.5733303875,1.1361015728452575,Mobile,7237.245739207973,143.0109701257025,33035.53409903728,0150000,4.162162162162162,231,111,Huron,24.31727831745562,0.025974025974025976,AL,3796.7407019137822,143.22986450810805,17330.813605481075,121,2.279279279279279,"{0: 0, 1: 41, 2: 0, 3: 68, 4: 2}","{0: 0.0, 1: 0.36936936936936937, 2: 0.0, 3: 0.6126126126126126, 4: 0.018018018018018018}",0.032120704650878906
8217112.096938535,1.132906450867517,Mobile,5763.091271083484,161.6244607487405,47355.966999380966,0150000,4.2773722627737225,293,137,Irvington,16.672524164668797,0.020477815699658702,AL,3151.055526115127,167.04888052752017,25892.576481765627,155,2.5328467153284673,"{0: 0, 1: 36, 2: 0, 3: 93, 4: 8}","{0: 0.0, 1: 0.26277372262773724, 2: 0.0, 3: 0.6788321167883211, 4: 0.058394160583941604}",0.06500387191772461
5158039.532217434,1.0954261212403074,Mobile,4059.6709367672665,163.59330609093547,20939.94317963974,0150000,3.5555555555555554,128,72,Jackson Creek,13.958791814270432,0.015625,AL,2061.2355269937784,163.56822051453761,10631.934333444944,65,2.125,"{0: 0, 1: 32, 2: 0, 3: 39, 4: 1}","{0: 0.0, 1: 0.4444444444444444, 2: 0.0, 3: 0.5416666666666666, 4: 0.013888888888888888}",0.038626909255981445
2872906.8623540713,1.1417993258861527,Mobile,21955.52726154853,111.44202285566195,63076.184936304664,0150000,4.716666666666667,566,240,Jackson Heights,83.53908132035407,0.01060070671378092,AL,11886.722143885512,109.80529137641409,34149.44561806478,311,2.8041666666666667,"{0: 0, 1: 47, 2: 0, 3: 147, 4: 45, 5: 1}","{0: 0.0, 1: 0.19583333333333333, 2: 0.0, 3: 0.6125, 4: 0.1875, 5: 0.004166666666666667}",0.11902737617492676
4807842.669459558,1.0607527973598858,Mobile,7850.9209782803,157.27497030804668,37745.9928739312,0150000,3.870967741935484,240,124,Jefferson,25.791193374041637,0.008333333333333333,AL,3936.452920966672,156.4119530557213,18925.84631974228,121,2.4274193548387095,"{0: 0, 1: 39, 2: 0, 3: 78, 4: 7}","{0: 0.0, 1: 0.31451612903225806, 2: 0.0, 3: 0.6290322580645161, 4: 0.056451612903225805}",0.07186436653137207
4581948.844798408,1.1535283026240168,Mobile,15974.103362914315,99.44636474238536,73192.52445039562,0150000,4.585669781931464,736,321,Kimberline,70.05752592904014,0.016304347826086956,AL,8716.346987249033,100.59913352415062,39937.856009087795,397,2.588785046728972,"{0: 0, 1: 80, 2: 0, 3: 213, 4: 28}","{0: 0.0, 1: 0.24922118380062305, 2: 0.0, 3: 0.6635514018691588, 4: 0.08722741433021806}",0.09642553329467773
7194361.88557528,1.0881965962044966,Mobile,5873.402777868667,151.45299313164983,42255.3850837303,0150000,3.7449664429530203,279,149,Koolman,20.710662372815236,0.007168458781362007,AL,3642.604153071475,159.79397855546122,26206.21248309564,164,2.5436241610738257,"{0: 0, 1: 42, 2: 0, 3: 91, 4: 16}","{0: 0.0, 1: 0.28187919463087246, 2: 0.0, 3: 0.610738255033557, 4: 0.10738255033557047}",0.03546428680419922
3200892.035109302,1.0711277423424495,Mobile,12525.34324289725,144.73744196101057,40092.27142319993,0150000,4.229007633587786,277,131,Larkspur,40.92609140299438,0.01444043321299639,AL,6335.87020305547,143.8328827549405,20280.43646844661,141,2.381679389312977,"{0: 0, 1: 41, 2: 7, 3: 77, 4: 5, 5: 0, 6: 1}","{0: 0.0, 1: 0.31297709923664124, 2: 0.05343511450381679, 3: 0.5877862595419847, 4: 0.03816793893129771, 5: 0.0, 6: 0.007633587786259542}",0.06787109375
744099.408721151,1.0304587860289387,Mobile,23372.343784058306,107.35399500089663,17391.347190145254,0150000,4.909090909090909,162,66,Leinkauf,88.69782615931805,0.0,AL,12373.490026146317,109.60841205086349,9207.106612272533,84,3.1818181818181817,"{0: 0, 1: 2, 2: 0, 3: 48, 4: 16}","{0: 0.0, 1: 0.030303030303030304, 2: 0.0, 3: 0.7272727272727273, 4: 0.24242424242424243}",0.0350642204284668
2248904.145172283,1.167701661055707,Mobile,30338.190836180445,85.82098506731317,68227.68312851398,0150000,5.031645569620253,795,316,Llanfair,140.5128807638851,0.010062893081761006,AL,16983.67492595557,87.00377435362198,38194.65694124005,439,2.8955696202531644,"{0: 0, 1: 37, 2: 3, 3: 236, 4: 37, 5: 2, 6: 1}","{0: 0.0, 1: 0.11708860759493671, 2: 0.00949367088607595, 3: 0.7468354430379747, 4: 0.11708860759493671, 5: 0.006329113924050633, 6: 0.0031645569620253164}",0.16245722770690918
2487603.486178402,1.1189705344166456,Mobile,4277.001504380658,128.18655244201923,10639.483852687596,0150000,3.772727272727273,83,44,Loma Vista,17.687706358538396,0.0,AL,2166.761042454673,128.33434102204268,5390.042322925793,42,2.5681818181818183,"{0: 0, 1: 12, 2: 0, 3: 27, 4: 5}","{0: 0.0, 1: 0.2727272727272727, 2: 0.0, 3: 0.6136363636363636, 4: 0.11363636363636363}",0.03021860122680664
4711368.8037146,1.1279032463320429,Mobile,7301.793160905204,138.71548592526372,34401.4405094654,0150000,4.3130434782608695,248,115,Lott Road,24.409042210690483,0.024193548387096774,AL,3724.5466185425935,138.17096650852187,17547.712746582278,127,2.373913043478261,"{0: 0, 1: 38, 2: 0, 3: 73, 4: 4}","{0: 0.0, 1: 0.33043478260869563, 2: 0.0, 3: 0.6347826086956522, 4: 0.034782608695652174}",0.03255963325500488
7125673.405920328,1.062392725556925,Mobile,7120.4660154986805,166.90169514604744,50738.11532439842,0150000,3.8,304,160,Lourdes,22.45401815175319,0.006578947368421052,AL,3570.42795299208,166.2856438718315,25441.703512390217,153,2.28125,"{0: 0, 1: 61, 2: 0, 3: 92, 4: 7}","{0: 0.0, 1: 0.38125, 2: 0.0, 3: 0.575, 4: 0.04375}",0.04224419593811035
1644562.2005944094,1.0454382511448779,Mobile,26703.01424141889,84.77754413778321,43914.7678633717,0150000,5.029126213592233,518,206,Lyons Park,125.26130050024469,0.0,AL,14323.130484660685,84.12599639019444,23555.278989254446,280,2.936893203883495,"{0: 0, 1: 20, 2: 4, 3: 153, 4: 27, 5: 2}","{0: 0.0, 1: 0.0970873786407767, 2: 0.019417475728155338, 3: 0.7427184466019418, 4: 0.13106796116504854, 5: 0.009708737864077669}",0.07517290115356445
2923511.3588207695,1.2032230360529035,Mobile,22217.057326796537,106.65323391537255,64951.81945446188,0150000,4.5278810408921935,609,269,Malibar Heights,92.01264061737872,0.022988505747126436,AL,12062.000959298095,105.89608653037537,35263.396814615,333,2.691449814126394,"{0: 0, 1: 54, 2: 0, 3: 191, 4: 23, 5: 1}","{0: 0.0, 1: 0.20074349442379183, 2: 0.0, 3: 0.7100371747211895, 4: 0.08550185873605948, 5: 0.0037174721189591076}",0.12379145622253418
2967505.882785368,1.1045423992410923,Mobile,26648.201974980577,118.20432903797835,79078.69612640752,0150000,5.08745247148289,669,263,Maryvale,88.6266145336643,0.013452914798206279,AL,14570.520259281293,120.77682844877269,43238.10458466062,358,2.9049429657794676,"{0: 0, 1: 41, 2: 0, 3: 165, 4: 57}","{0: 0.0, 1: 0.155893536121673, 2: 0.0, 3: 0.6273764258555133, 4: 0.21673003802281368}",0.10589861869812012
1745570.381451193,1.064610969275642,Mobile,27921.887918710643,103.70132030872594,48739.62054510119,0150000,5.497076023391813,470,171,Maysville,97.96224879677317,0.006382978723404255,AL,14448.132979865995,103.78696706552364,25220.232996922245,243,3.216374269005848,"{0: 0, 1: 10, 2: 0, 3: 106, 4: 53, 5: 2}","{0: 0.0, 1: 0.05847953216374269, 2: 0.0, 3: 0.6198830409356725, 4: 0.30994152046783624, 5: 0.011695906432748537}",0.05858945846557617
4182312.7121474766,1.1012799530169683,Mobile,7614.447495602139,140.9115068886564,31846.00055683634,0150000,3.896551724137931,226,116,McCrary,27.73585046930599,0.008849557522123894,AL,3853.9184831134176,140.15906316091622,16118.292263505366,115,2.163793103448276,"{0: 0, 1: 51, 2: 0, 3: 60, 4: 5}","{0: 0.0, 1: 0.4396551724137931, 2: 0.0, 3: 0.5172413793103449, 4: 0.04310344827586207}",0.035170555114746094
2427023.961634784,1.1431398788919556,Mobile,12583.406443496513,138.81922253343444,30540.228957355575,0150000,4.4,220,100,McVoy,41.202724645801375,0.045454545454545456,AL,6469.234125040922,136.5303150860848,15700.986234899752,115,2.55,"{0: 0, 1: 28, 2: 0, 3: 61, 4: 11}","{0: 0.0, 1: 0.28, 2: 0.0, 3: 0.61, 4: 0.11}",0.02943897247314453
2400748.416068863,1.1553902850411362,Mobile,10078.669357237193,101.23995604798735,24196.349495468978,0150000,3.9833333333333334,239,120,Melrose,49.98441285925977,0.04184100418410042,AL,5273.385953893857,100.4767696518291,12660.072976130466,126,2.35,"{0: 0, 1: 41, 2: 0, 3: 75, 4: 4}","{0: 0.0, 1: 0.3416666666666667, 2: 0.0, 3: 0.625, 4: 0.03333333333333333}",0.03903031349182129
1879987.7587119276,1.1445644354499946,Mobile,21482.963552788013,88.56953618442097,40387.70850009596,0150000,5.010989010989011,456,182,Mertz,96.8091409939271,0.017543859649122806,AL,12193.095062765387,91.69147783523908,22922.86945880977,250,2.9285714285714284,"{0: 0, 1: 15, 2: 4, 3: 143, 4: 19, 5: 1}","{0: 0.0, 1: 0.08241758241758242, 2: 0.02197802197802198, 3: 0.7857142857142857, 4: 0.1043956043956044, 5: 0.005494505494505495}",0.10595917701721191
4888722.5479405215,1.147442751879844,Mobile,11767.823070980976,95.7231647042918,57529.62198727937,0150000,4.623076923076923,601,260,Milkhouse,53.18362771671927,0.10981697171381032,AL,6439.271801540393,91.77788119098574,31479.813248508108,343,2.6615384615384614,"{0: 0, 1: 51, 2: 2, 3: 191, 4: 16}","{0: 0.0, 1: 0.19615384615384615, 2: 0.007692307692307693, 3: 0.7346153846153847, 4: 0.06153846153846154}",0.0819852352142334
4502296.947514395,1.119982585227886,Mobile,9233.643763585444,117.43674048368946,41572.60613122607,0150000,4.567741935483871,354,155,Millers Creek,34.426871840510564,0.062146892655367235,AL,4830.78776173641,113.87246593589391,21749.640993755736,191,2.503225806451613,"{0: 0, 1: 41, 2: 6, 3: 97, 4: 11}","{0: 0.0, 1: 0.2645161290322581, 2: 0.03870967741935484, 3: 0.6258064516129033, 4: 0.07096774193548387}",0.06017184257507324
2925286.127182707,1.081459223208162,Mobile,13849.676785643385,122.77050717274844,40514.267367006985,0150000,5.116279069767442,330,129,Mobile Terrace,44.098250356192565,0.006060606060606061,AL,6993.94140584298,123.24867330627224,20459.279768841192,166,2.9069767441860463,"{0: 0, 1: 19, 2: 0, 3: 84, 4: 26}","{0: 0.0, 1: 0.14728682170542637, 2: 0.0, 3: 0.6511627906976745, 4: 0.20155038759689922}",0.03559136390686035
5686351.994256804,1.1195095031607445,Mobile,5234.28430517724,175.08225292500993,29763.98299725169,0150000,3.9080459770114944,170,87,Mohawk,15.299791516225111,0.023529411764705882,AL,2666.1379987698733,174.25976007205648,15160.599126268915,87,2.1954022988505746,"{0: 0, 1: 36, 2: 0, 3: 49, 4: 2}","{0: 0.0, 1: 0.41379310344827586, 2: 0.0, 3: 0.5632183908045977, 4: 0.022988505747126436}",0.04400300979614258
3837412.6746442737,1.1572852099536848,Mobile,10793.198024426143,131.06947752809626,41417.954898878415,0150000,4.4822695035460995,316,141,Mooncrest,36.74350713741535,0.006329113924050633,AL,5512.714311976721,133.04754573881985,21154.559772472356,159,2.4468085106382977,"{0: 0, 1: 47, 2: 0, 3: 80, 4: 13, 5: 0, 6: 1}","{0: 0.0, 1: 0.3333333333333333, 2: 0.0, 3: 0.5673758865248227, 4: 0.09219858156028368, 5: 0.0, 6: 0.0070921985815602835}",0.06782722473144531
6654254.055441953,1.1082735410323101,Mobile,5776.220025538728,145.59255882600797,38436.435530066105,0150000,4.363636363636363,264,121,Muddy Creek,18.183856370954803,0.04924242424242424,AL,3004.4926206468595,143.83206622650926,19992.657205484786,139,2.4132231404958677,"{0: 0, 1: 36, 2: 2, 3: 80, 4: 3}","{0: 0.0, 1: 0.2975206611570248, 2: 0.01652892561983471, 3: 0.6611570247933884, 4: 0.024793388429752067}",0.04512214660644531
2627143.765401877,1.1328022272665987,Mobile,15181.590769727758,143.4684228042193,39884.221539572965,0150000,4.752136752136752,278,117,Navco,44.53505801274731,0.014388489208633094,AL,7757.893208884087,143.52887870685487,20381.10077637339,142,2.7094017094017095,"{0: 0, 1: 20, 2: 1, 3: 89, 4: 7}","{0: 0.0, 1: 0.17094017094017094, 2: 0.008547008547008548, 3: 0.7606837606837606, 4: 0.05982905982905983}",0.08833837509155273
2779172.5407839497,1.0508204331095965,Mobile,21021.43383517679,132.77770836961355,58422.191682629964,0150000,5.365853658536586,440,164,Neely,59.01037002680619,0.0,AL,10587.96346390164,131.95415839326975,29425.77732169915,223,2.8719512195121952,"{0: 0, 1: 22, 2: 0, 3: 119, 4: 23}","{0: 0.0, 1: 0.13414634146341464, 2: 0.0, 3: 0.725609756097561, 4: 0.1402439024390244}",0.055249929428100586
2860400.543224829,1.1438333076100349,Mobile,14390.651766754456,112.16083959396127,41163.02813098379,0150000,4.317647058823529,367,170,Neshota,59.43223595124241,0.005449591280653951,AL,7304.392161290616,111.13557077703649,20893.48730608286,188,2.5647058823529414,"{0: 0, 1: 40, 2: 0, 3: 124, 4: 6}","{0: 0.0, 1: 0.23529411764705882, 2: 0.0, 3: 0.7294117647058823, 4: 0.03529411764705882}",0.0626213550567627
4776193.315196383,1.067202022506923,Mobile,9615.611156763389,106.55688568088412,45926.017728461055,0150000,4.7103825136612025,431,183,Nevius,38.31503206073131,0.004640371229698376,AL,5063.066270450087,107.00081095274331,24182.18327531999,226,2.6830601092896176,"{0: 0, 1: 40, 2: 0, 3: 122, 4: 20, 5: 1}","{0: 0.0, 1: 0.2185792349726776, 2: 0.0, 3: 0.6666666666666666, 4: 0.1092896174863388, 5: 0.00546448087431694}",0.06804370880126953
2930306.632741956,1.0531154195831474,Mobile,15592.416988234041,117.75918278634167,45690.562921100565,0150000,5.006451612903226,388,155,North Crichton,52.895488229149215,0.0,AL,7991.30237610932,117.08483178479847,23416.966356959692,200,2.890322580645161,"{0: 0, 1: 23, 2: 0, 3: 104, 4: 27, 5: 1}","{0: 0.0, 1: 0.14838709677419354, 2: 0.0, 3: 0.6709677419354839, 4: 0.17419354838709677, 5: 0.0064516129032258064}",0.06406378746032715
67467650.94203626,1.2149440311069901,Mobile,2044.3364408267844,230.64645049797033,137926.57739778626,0150000,4.181818181818182,598,286,North Industrial Area,4.239068590748954,0.013377926421404682,AL,1109.5194186284743,213.26686281890855,74856.6688494369,351,2.6923076923076925,"{0: 0, 1: 65, 2: 0, 3: 188, 4: 26, 5: 5, 6: 2}","{0: 0.0, 1: 0.22727272727272727, 2: 0.0, 3: 0.6573426573426573, 4: 0.09090909090909091, 5: 0.017482517482517484, 6: 0.006993006993006993}",0.12959074974060059
574505.3655013901,1.0183416071384945,Mobile,29939.35543058181,120.28196038127575,17200.320334522432,0150000,4.612903225806452,143,62,Oakdale,107.91892247323142,0.0,AL,17976.845972228508,134.12720085503028,10327.79446583733,77,3.0806451612903225,"{0: 0, 1: 10, 2: 0, 3: 27, 4: 25}","{0: 0.0, 1: 0.16129032258064516, 2: 0.0, 3: 0.43548387096774194, 4: 0.4032258064516129}",0.01899576187133789
1416999.8538097262,1.048368080792016,Mobile,24086.082330930276,105.33942944992971,34129.97514177723,0150000,5.102362204724409,324,127,Oakleigh,89.6259796065254,0.030864197530864196,AL,12266.800049179463,104.08415494850564,17382.05387640044,167,2.905511811023622,"{0: 0, 1: 14, 2: 0, 3: 97, 4: 16}","{0: 0.0, 1: 0.11023622047244094, 2: 0.0, 3: 0.7637795275590551, 4: 0.12598425196850394}",0.061560630798339844
739298.7859222476,1.0782877343299226,Mobile,18296.782936409512,81.98054188588151,13526.789411170448,0150000,4.45945945945946,165,74,Orange Grove,100.09484853635702,0.0,AL,10193.877104023188,81.91653224831455,7536.320966844939,92,2.689189189189189,"{0: 0, 1: 18, 2: 0, 3: 43, 4: 13}","{0: 0.0, 1: 0.24324324324324326, 2: 0.0, 3: 0.581081081081081, 4: 0.17567567567567569}",0.03202319145202637
2839433.8040933535,1.1422064136462904,Mobile,20549.10007587661,137.61275801684278,58347.80939914133,0150000,5.367088607594937,424,158,Overlook,55.64489644809672,0.018867924528301886,AL,10798.605556144346,137.4974244537514,30661.92565318656,223,2.9177215189873418,"{0: 0, 1: 19, 2: 1, 3: 112, 4: 26}","{0: 0.0, 1: 0.12025316455696203, 2: 0.006329113924050633, 3: 0.7088607594936709, 4: 0.16455696202531644}",0.057523250579833984
3762074.9529301524,1.28368385324287,Mobile,17208.505435003484,91.05441248155978,64739.687274389005,0150000,4.954703832752613,711,287,Overton,76.28768793574021,0.12658227848101267,AL,9880.827208046518,89.14247614777595,37172.41255362257,417,2.8850174216027873,"{0: 0, 1: 26, 2: 3, 3: 236, 4: 22}","{0: 0.0, 1: 0.09059233449477352, 2: 0.010452961672473868, 3: 0.8222996515679443, 4: 0.07665505226480836}",0.09807038307189941
